#,Date-Time (CST/CDT),Ch:1 - S25-15cmTemp   (°C),Host Connected,End of File
249,11/01/2022 17:18:06,6.05,,
250,11/01/2022 18:18:06,6.09,,
251,11/01/2022 19:18:06,6.13,,
252,11/01/2022 20:18:06,6.13,,
253,11/01/2022 21:18:06,6.13,,
254,11/01/2022 22:18:06,6.17,,
255,11/01/2022 23:18:06,6.13,,
256,11/02/2022 00:18:06,6.17,,
257,11/02/2022 01:18:06,6.22,,
258,11/02/2022 02:18:06,6.22,,
259,11/02/2022 03:18:06,6.22,,
260,11/02/2022 04:18:06,6.26,,
261,11/02/2022 05:18:06,6.22,,
262,11/02/2022 06:18:06,6.22,,
263,11/02/2022 07:18:06,6.22,,
264,11/02/2022 08:18:06,6.22,,
265,11/02/2022 09:18:06,6.22,,
266,11/02/2022 10:18:06,6.22,,
267,11/02/2022 11:18:06,6.17,,
268,11/02/2022 12:18:06,6.22,,
269,11/02/2022 13:18:06,6.17,,
270,11/02/2022 14:18:06,6.17,,
271,11/02/2022 15:18:06,6.22,,
272,11/02/2022 16:18:06,6.17,,
273,11/02/2022 17:18:06,6.26,,
274,11/02/2022 18:18:06,6.30,,
275,11/02/2022 19:18:06,6.35,,
276,11/02/2022 20:18:06,6.39,,
277,11/02/2022 21:18:06,6.39,,
278,11/02/2022 22:18:06,6.48,,
279,11/02/2022 23:18:06,6.48,,
280,11/03/2022 00:18:06,6.56,,
281,11/03/2022 01:18:06,6.60,,
282,11/03/2022 02:18:06,6.60,,
283,11/03/2022 03:18:06,6.65,,
284,11/03/2022 04:18:06,6.69,,
285,11/03/2022 05:18:06,6.69,,
286,11/03/2022 06:18:06,6.73,,
287,11/03/2022 07:18:06,6.78,,
288,11/03/2022 08:18:06,6.82,,
289,11/03/2022 09:18:06,6.82,,
290,11/03/2022 10:18:06,6.78,,
291,11/03/2022 11:18:06,6.82,,
292,11/03/2022 12:18:06,6.82,,
293,11/03/2022 13:18:06,6.82,,
294,11/03/2022 14:18:06,6.82,,
295,11/03/2022 15:18:06,6.86,,
296,11/03/2022 16:18:06,6.86,,
297,11/03/2022 17:18:06,6.90,,
298,11/03/2022 18:18:06,6.90,,
299,11/03/2022 19:18:06,6.95,,
300,11/03/2022 20:18:06,6.99,,
301,11/03/2022 21:18:06,6.99,,
302,11/03/2022 22:18:06,6.99,,
303,11/03/2022 23:18:06,6.99,,
304,11/04/2022 00:18:06,7.08,,
305,11/04/2022 01:18:06,7.03,,
306,11/04/2022 02:18:06,7.03,,
307,11/04/2022 03:18:06,6.99,,
308,11/04/2022 04:18:06,6.99,,
309,11/04/2022 05:18:06,7.08,,
310,11/04/2022 06:18:06,6.95,,
311,11/04/2022 07:18:06,6.95,,
312,11/04/2022 08:18:06,6.95,,
313,11/04/2022 09:18:06,6.90,,
314,11/04/2022 10:18:06,6.86,,
315,11/04/2022 11:18:06,6.82,,
316,11/04/2022 12:18:06,6.78,,
317,11/04/2022 13:18:06,6.82,,
318,11/04/2022 14:18:06,6.78,,
319,11/04/2022 15:18:06,6.73,,
320,11/04/2022 16:18:06,6.69,,
321,11/04/2022 17:18:06,6.69,,
322,11/04/2022 18:18:06,6.65,,
323,11/04/2022 19:18:06,6.60,,
324,11/04/2022 20:18:06,6.60,,
325,11/04/2022 21:18:06,6.56,,
326,11/04/2022 22:18:06,6.56,,
327,11/04/2022 23:18:06,6.52,,
328,11/05/2022 00:18:06,6.48,,
329,11/05/2022 01:18:06,6.43,,
330,11/05/2022 02:18:06,6.48,,
331,11/05/2022 03:18:06,6.35,,
332,11/05/2022 04:18:06,6.35,,
333,11/05/2022 05:18:06,6.30,,
334,11/05/2022 06:18:06,6.26,,
335,11/05/2022 07:18:06,6.22,,
336,11/05/2022 08:18:06,6.13,,
337,11/05/2022 09:18:06,6.09,,
338,11/05/2022 10:18:06,6.09,,
339,11/05/2022 11:18:06,6.00,,
340,11/05/2022 12:18:06,5.96,,
341,11/05/2022 13:18:06,5.92,,
342,11/05/2022 14:18:06,5.87,,
343,11/05/2022 15:18:06,5.79,,
344,11/05/2022 16:18:06,5.75,,
345,11/05/2022 17:18:06,5.79,,
346,11/05/2022 18:18:06,5.70,,
347,11/05/2022 19:18:06,5.66,,
348,11/05/2022 20:18:06,5.66,,
349,11/05/2022 21:18:06,5.62,,
350,11/05/2022 22:18:06,5.62,,
351,11/05/2022 23:18:06,5.57,,
352,11/06/2022 00:18:06,5.57,,
353,11/06/2022 01:18:06,5.49,,
354,11/06/2022 02:18:06,5.49,,
355,11/06/2022 03:18:06,5.45,,
356,11/06/2022 04:18:06,5.45,,
357,11/06/2022 05:18:06,5.40,,
358,11/06/2022 06:18:06,5.40,,
359,11/06/2022 07:18:06,5.36,,
360,11/06/2022 08:18:06,5.36,,
361,11/06/2022 09:18:06,5.32,,
362,11/06/2022 10:18:06,5.40,,
363,11/06/2022 11:18:06,5.32,,
364,11/06/2022 12:18:06,5.32,,
365,11/06/2022 13:18:06,5.32,,
366,11/06/2022 14:18:06,5.27,,
367,11/06/2022 15:18:06,5.32,,
368,11/06/2022 16:18:06,5.27,,
369,11/06/2022 17:18:06,5.23,,
370,11/06/2022 18:18:06,5.27,,
371,11/06/2022 19:18:06,5.27,,
372,11/06/2022 20:18:06,5.19,,
373,11/06/2022 21:18:06,5.23,,
374,11/06/2022 22:18:06,5.23,,
375,11/06/2022 23:18:06,5.19,,
376,11/07/2022 00:18:06,5.19,,
377,11/07/2022 01:18:06,5.19,,
378,11/07/2022 02:18:06,5.10,,
379,11/07/2022 03:18:06,5.19,,
380,11/07/2022 04:18:06,5.15,,
381,11/07/2022 05:18:06,5.10,,
382,11/07/2022 06:18:06,5.06,,
383,11/07/2022 07:18:06,5.06,,
384,11/07/2022 08:18:06,5.02,,
385,11/07/2022 09:18:06,5.02,,
386,11/07/2022 10:18:06,5.02,,
387,11/07/2022 11:18:06,5.02,,
388,11/07/2022 12:18:06,5.02,,
389,11/07/2022 13:18:06,4.97,,
390,11/07/2022 14:18:06,4.97,,
391,11/07/2022 15:18:06,4.97,,
392,11/07/2022 16:18:06,4.89,,
393,11/07/2022 17:18:06,4.97,,
394,11/07/2022 18:18:06,4.93,,
395,11/07/2022 19:18:06,4.93,,
396,11/07/2022 20:18:06,4.89,,
397,11/07/2022 21:18:06,4.93,,
398,11/07/2022 22:18:06,4.89,,
399,11/07/2022 23:18:06,4.89,,
400,11/08/2022 00:18:06,4.89,,
401,11/08/2022 01:18:06,4.89,,
402,11/08/2022 02:18:06,4.89,,
403,11/08/2022 03:18:06,4.84,,
404,11/08/2022 04:18:06,4.84,,
405,11/08/2022 05:18:06,4.84,,
406,11/08/2022 06:18:06,4.84,,
407,11/08/2022 07:18:06,4.84,,
408,11/08/2022 08:18:06,4.84,,
409,11/08/2022 09:18:06,4.80,,
410,11/08/2022 10:18:06,4.84,,
411,11/08/2022 11:18:06,4.76,,
412,11/08/2022 12:18:06,4.84,,
413,11/08/2022 13:18:06,4.80,,
414,11/08/2022 14:18:06,4.80,,
415,11/08/2022 15:18:06,4.80,,
416,11/08/2022 16:18:06,4.76,,
417,11/08/2022 17:18:06,4.84,,
418,11/08/2022 18:18:06,4.84,,
419,11/08/2022 19:18:06,4.84,,
420,11/08/2022 20:18:06,4.84,,
421,11/08/2022 21:18:06,4.84,,
422,11/08/2022 22:18:06,4.89,,
423,11/08/2022 23:18:06,4.89,,
424,11/09/2022 00:18:06,4.89,,
425,11/09/2022 01:18:06,4.89,,
426,11/09/2022 02:18:06,4.93,,
427,11/09/2022 03:18:06,4.97,,
428,11/09/2022 04:18:06,4.93,,
429,11/09/2022 05:18:06,4.93,,
430,11/09/2022 06:18:06,5.02,,
431,11/09/2022 07:18:06,4.97,,
432,11/09/2022 08:18:06,4.97,,
433,11/09/2022 09:18:06,5.02,,
434,11/09/2022 10:18:06,5.02,,
435,11/09/2022 11:18:06,5.02,,
436,11/09/2022 12:18:06,5.10,,
437,11/09/2022 13:18:06,5.10,,
438,11/09/2022 14:18:06,5.10,,
439,11/09/2022 15:18:06,5.10,,
440,11/09/2022 16:18:06,5.10,,
441,11/09/2022 17:18:06,5.19,,
442,11/09/2022 18:18:06,5.19,,
443,11/09/2022 19:18:06,5.23,,
444,11/09/2022 20:18:06,5.23,,
445,11/09/2022 21:18:06,5.27,,
446,11/09/2022 22:18:06,5.27,,
447,11/09/2022 23:18:06,5.27,,
448,11/10/2022 00:18:06,5.36,,
449,11/10/2022 01:18:06,5.32,,
450,11/10/2022 02:18:06,5.32,,
451,11/10/2022 03:18:06,5.32,,
452,11/10/2022 04:18:06,5.36,,
453,11/10/2022 05:18:06,5.32,,
454,11/10/2022 06:18:06,5.36,,
455,11/10/2022 07:18:06,5.40,,
456,11/10/2022 08:18:06,5.36,,
457,11/10/2022 09:18:06,5.36,,
458,11/10/2022 10:18:06,5.40,,
459,11/10/2022 11:18:06,5.32,,
460,11/10/2022 12:18:06,5.36,,
461,11/10/2022 13:18:06,5.32,,
462,11/10/2022 14:18:06,5.32,,
463,11/10/2022 15:18:06,5.27,,
464,11/10/2022 16:18:06,5.27,,
465,11/10/2022 17:18:06,5.23,,
466,11/10/2022 18:18:06,5.32,,
467,11/10/2022 19:18:06,5.27,,
468,11/10/2022 20:18:06,5.27,,
469,11/10/2022 21:18:06,5.27,,
470,11/10/2022 22:18:06,5.27,,
471,11/10/2022 23:18:06,5.27,,
472,11/11/2022 00:18:06,5.23,,
473,11/11/2022 01:18:06,5.27,,
474,11/11/2022 02:18:06,5.23,,
475,11/11/2022 03:18:06,5.23,,
476,11/11/2022 04:18:06,5.23,,
477,11/11/2022 05:18:06,5.23,,
478,11/11/2022 06:18:06,5.19,,
479,11/11/2022 07:18:06,5.19,,
480,11/11/2022 08:18:06,5.19,,
481,11/11/2022 09:18:06,5.15,,
482,11/11/2022 10:18:06,5.10,,
483,11/11/2022 11:18:06,5.10,,
484,11/11/2022 12:18:06,5.10,,
485,11/11/2022 13:18:06,5.10,,
486,11/11/2022 14:18:06,5.06,,
487,11/11/2022 15:18:06,5.06,,
488,11/11/2022 16:18:06,5.06,,
489,11/11/2022 17:18:06,5.06,,
490,11/11/2022 18:18:06,5.02,,
491,11/11/2022 19:18:06,5.02,,
492,11/11/2022 20:18:06,5.02,,
493,11/11/2022 21:18:06,5.02,,
494,11/11/2022 22:18:06,4.97,,
495,11/11/2022 23:18:06,4.97,,
496,11/12/2022 00:18:06,4.93,,
497,11/12/2022 01:18:06,4.97,,
498,11/12/2022 02:18:06,4.89,,
499,11/12/2022 03:18:06,4.89,,
500,11/12/2022 04:18:06,4.84,,
501,11/12/2022 05:18:06,4.89,,
502,11/12/2022 06:18:06,4.84,,
503,11/12/2022 07:18:06,4.80,,
504,11/12/2022 08:18:06,4.80,,
505,11/12/2022 09:18:06,4.76,,
506,11/12/2022 10:18:06,4.72,,
507,11/12/2022 11:18:06,4.72,,
508,11/12/2022 12:18:06,4.72,,
509,11/12/2022 13:18:06,4.59,,
510,11/12/2022 14:18:06,4.63,,
511,11/12/2022 15:18:06,4.63,,
512,11/12/2022 16:18:06,4.59,,
513,11/12/2022 17:18:06,4.59,,
514,11/12/2022 18:18:06,4.54,,
515,11/12/2022 19:18:06,4.59,,
516,11/12/2022 20:18:06,4.50,,
517,11/12/2022 21:18:06,4.54,,
518,11/12/2022 22:18:06,4.46,,
519,11/12/2022 23:18:06,4.46,,
520,11/13/2022 00:18:06,4.46,,
521,11/13/2022 01:18:06,4.37,,
522,11/13/2022 02:18:06,4.37,,
523,11/13/2022 03:18:06,4.42,,
524,11/13/2022 04:18:06,4.37,,
525,11/13/2022 05:18:06,4.33,,
526,11/13/2022 06:18:06,4.29,,
527,11/13/2022 07:18:06,4.33,,
528,11/13/2022 08:18:06,4.29,,
529,11/13/2022 09:18:06,4.24,,
530,11/13/2022 10:18:06,4.20,,
531,11/13/2022 11:18:06,4.20,,
532,11/13/2022 12:18:06,4.16,,
533,11/13/2022 13:18:06,4.20,,
534,11/13/2022 14:18:06,4.12,,
535,11/13/2022 15:18:06,4.12,,
536,11/13/2022 16:18:06,4.07,,
537,11/13/2022 17:18:06,4.07,,
538,11/13/2022 18:18:06,4.07,,
539,11/13/2022 19:18:06,4.07,,
540,11/13/2022 20:18:06,4.03,,
541,11/13/2022 21:18:06,4.03,,
542,11/13/2022 22:18:06,3.99,,
543,11/13/2022 23:18:06,3.99,,
544,11/14/2022 00:18:06,3.94,,
545,11/14/2022 01:18:06,3.99,,
546,11/14/2022 02:18:06,3.94,,
547,11/14/2022 03:18:06,3.99,,
548,11/14/2022 04:18:06,3.90,,
549,11/14/2022 05:18:06,3.90,,
550,11/14/2022 06:18:06,3.90,,
551,11/14/2022 07:18:06,3.90,,
552,11/14/2022 08:18:06,3.82,,
553,11/14/2022 09:18:06,3.86,,
554,11/14/2022 10:18:06,3.82,,
555,11/14/2022 11:18:06,3.82,,
556,11/14/2022 12:18:06,3.77,,
557,11/14/2022 13:18:06,3.77,,
558,11/14/2022 14:18:06,3.77,,
559,11/14/2022 15:18:06,3.73,,
560,11/14/2022 16:18:06,3.73,,
561,11/14/2022 17:18:06,3.69,,
562,11/14/2022 18:18:06,3.69,,
563,11/14/2022 19:18:06,3.69,,
564,11/14/2022 20:18:06,3.69,,
565,11/14/2022 21:18:06,3.69,,
566,11/14/2022 22:18:06,3.69,,
567,11/14/2022 23:18:06,3.64,,
568,11/15/2022 00:18:06,3.64,,
569,11/15/2022 01:18:06,3.60,,
570,11/15/2022 02:18:06,3.64,,
571,11/15/2022 03:18:06,3.60,,
572,11/15/2022 04:18:06,3.64,,
573,11/15/2022 05:18:06,3.56,,
574,11/15/2022 06:18:06,3.60,,
575,11/15/2022 07:18:06,3.64,,
576,11/15/2022 08:18:06,3.56,,
577,11/15/2022 09:18:06,3.56,,
578,11/15/2022 10:18:06,3.56,,
579,11/15/2022 11:18:06,3.60,,
580,11/15/2022 12:18:06,3.56,,
581,11/15/2022 13:18:06,3.56,,
582,11/15/2022 14:18:06,3.52,,
583,11/15/2022 15:18:06,3.47,,
584,11/15/2022 16:18:06,3.52,,
585,11/15/2022 17:18:06,3.52,,
586,11/15/2022 18:18:06,3.47,,
587,11/15/2022 19:18:06,3.47,,
588,11/15/2022 20:18:06,3.47,,
589,11/15/2022 21:18:06,3.47,,
590,11/15/2022 22:18:06,3.43,,
591,11/15/2022 23:18:06,3.47,,
592,11/16/2022 00:18:06,3.43,,
593,11/16/2022 01:18:06,3.47,,
594,11/16/2022 02:18:06,3.43,,
595,11/16/2022 03:18:06,3.43,,
596,11/16/2022 04:18:06,3.43,,
597,11/16/2022 05:18:06,3.43,,
598,11/16/2022 06:18:06,3.43,,
599,11/16/2022 07:18:06,3.43,,
600,11/16/2022 08:18:06,3.43,,
601,11/16/2022 09:18:06,3.43,,
602,11/16/2022 10:18:06,3.43,,
603,11/16/2022 11:18:06,3.43,,
604,11/16/2022 12:18:06,3.43,,
605,11/16/2022 13:18:06,3.39,,
606,11/16/2022 14:18:06,3.43,,
607,11/16/2022 15:18:06,3.39,,
608,11/16/2022 16:18:06,3.34,,
609,11/16/2022 17:18:06,3.39,,
610,11/16/2022 18:18:06,3.34,,
611,11/16/2022 19:18:06,3.34,,
612,11/16/2022 20:18:06,3.39,,
613,11/16/2022 21:18:06,3.34,,
614,11/16/2022 22:18:06,3.39,,
615,11/16/2022 23:18:06,3.34,,
616,11/17/2022 00:18:06,3.39,,
617,11/17/2022 01:18:06,3.34,,
618,11/17/2022 02:18:06,3.34,,
619,11/17/2022 03:18:06,3.34,,
620,11/17/2022 04:18:06,3.30,,
621,11/17/2022 05:18:06,3.30,,
622,11/17/2022 06:18:06,3.30,,
623,11/17/2022 07:18:06,3.30,,
624,11/17/2022 08:18:06,3.30,,
625,11/17/2022 09:18:06,3.26,,
626,11/17/2022 10:18:06,3.30,,
627,11/17/2022 11:18:06,3.26,,
628,11/17/2022 12:18:06,3.21,,
629,11/17/2022 13:18:06,3.26,,
630,11/17/2022 14:18:06,3.30,,
631,11/17/2022 15:18:06,3.26,,
632,11/17/2022 16:18:06,3.26,,
633,11/17/2022 17:18:06,3.26,,
634,11/17/2022 18:18:06,3.17,,
635,11/17/2022 19:18:06,3.21,,
636,11/17/2022 20:18:06,3.26,,
637,11/17/2022 21:18:06,3.21,,
638,11/17/2022 22:18:06,3.21,,
639,11/17/2022 23:18:06,3.17,,
640,11/18/2022 00:18:06,3.17,,
641,11/18/2022 01:18:06,3.17,,
642,11/18/2022 02:18:06,3.17,,
643,11/18/2022 03:18:06,3.17,,
644,11/18/2022 04:18:06,3.17,,
645,11/18/2022 05:18:06,3.17,,
646,11/18/2022 06:18:06,3.13,,
647,11/18/2022 07:18:06,3.13,,
648,11/18/2022 08:18:06,3.13,,
649,11/18/2022 09:18:06,3.17,,
650,11/18/2022 10:18:06,3.13,,
651,11/18/2022 11:18:06,3.13,,
652,11/18/2022 12:18:06,3.09,,
653,11/18/2022 13:18:06,3.13,,
654,11/18/2022 14:18:06,3.09,,
655,11/18/2022 15:18:06,3.09,,
656,11/18/2022 16:18:06,3.04,,
657,11/18/2022 17:18:06,3.09,,
658,11/18/2022 18:18:06,3.04,,
659,11/18/2022 19:18:06,3.04,,
660,11/18/2022 20:18:06,3.04,,
661,11/18/2022 21:18:06,3.04,,
662,11/18/2022 22:18:06,3.04,,
